,x,y,coords,geometry,net,name,vn_kv,type,zone,in_service,min_vm_pu,max_vm_pu,consumer_bus,plz
60,10.882315349276842,49.14481988157025,,POINT (10.882315349276842 49.14481988157025),2,Connection Nodebus 1937,0.4,n,,True,0.95,1.05,False,91720
61,10.881825737151543,49.14378017033053,,POINT (10.881825737151543 49.14378017033053),2,Connection Nodebus 736,0.4,n,,True,0.95,1.05,False,91720
62,10.878219588393879,49.14506128279484,,POINT (10.878219588393879 49.14506128279484),2,Connection Nodebus 1890,0.4,n,,True,0.95,1.05,False,91720
63,10.882222117004753,49.14572036088935,,POINT (10.882222117004753 49.14572036088935),2,Connection Nodebus 1935,0.4,n,,True,0.95,1.05,False,91720
64,10.881840032749151,49.14374936876446,,POINT (10.881840032749151 49.14374936876446),2,Connection Nodebus 755,0.4,n,,True,0.95,1.05,False,91720
65,10.882259356471721,49.14420314284344,,POINT (10.882259356471721 49.14420314284344),2,Connection Nodebus 1900,0.4,n,,True,0.95,1.05,False,91720
66,10.881989055775687,49.14403541746881,,POINT (10.881989055775687 49.14403541746881),2,Consumer Nodebus 723,0.4,n,SFH,True,0.95,1.05,True,91720
67,10.88100339997538,49.14386664336052,,POINT (10.88100339997538 49.14386664336052),2,Consumer Nodebus 727,0.4,n,SFH,True,0.95,1.05,True,91720
68,10.88163618001859,49.143738291073035,,POINT (10.88163618001859 49.143738291073035),2,Consumer Nodebus 735,0.4,n,SFH,True,0.95,1.05,True,91720
69,10.881869100020516,49.14393184335254,,POINT (10.881869100020516 49.14393184335254),2,Consumer Nodebus 737,0.4,n,SFH,True,0.95,1.05,True,91720
70,10.881802450016721,49.144032043353384,,POINT (10.881802450016721 49.144032043353384),2,Consumer Nodebus 750,0.4,n,SFH,True,0.95,1.05,True,91720
71,10.881097996644826,49.143997010779835,,POINT (10.881097996644826 49.143997010779835),2,Consumer Nodebus 752,0.4,n,SFH,True,0.95,1.05,True,91720
72,10.881939300470483,49.1437652039741,,POINT (10.881939300470483 49.1437652039741),2,Consumer Nodebus 754,0.4,n,SFH,True,0.95,1.05,True,91720
73,10.88147704999493,49.14503894332894,,POINT (10.88147704999493 49.14503894332894),2,Consumer Nodebus 756,0.4,n,SFH,True,0.95,1.05,True,91720
74,10.881251999995937,49.144970093335395,,POINT (10.881251999995937 49.144970093335395),2,Consumer Nodebus 757,0.4,n,SFH,True,0.95,1.05,True,91720
75,10.881365655321076,49.144517907320726,,POINT (10.881365655321076 49.144517907320726),2,Consumer Nodebus 759,0.4,n,SFH,True,0.95,1.05,True,91720
76,10.880514474872696,49.14516645166431,,POINT (10.880514474872696 49.14516645166431),2,Consumer Nodebus 761,0.4,n,SFH,True,0.95,1.05,True,91720
77,10.88172134999931,49.14475034336165,,POINT (10.88172134999931 49.14475034336165),2,Consumer Nodebus 763,0.4,n,SFH,True,0.95,1.05,True,91720
78,10.881151950000351,49.14471774334345,,POINT (10.881151950000351 49.14471774334345),2,Consumer Nodebus 765,0.4,n,SFH,True,0.95,1.05,True,91720
79,10.881158550002686,49.14450204336373,,POINT (10.881158550002686 49.14450204336373),2,Consumer Nodebus 767,0.4,n,SFH,True,0.95,1.05,True,91720
80,10.881566123110275,49.14455338783918,,POINT (10.881566123110275 49.14455338783918),2,Consumer Nodebus 769,0.4,n,SFH,True,0.95,1.05,True,91720
81,10.881194899952046,49.14479814401109,,POINT (10.881194899952046 49.14479814401109),2,Consumer Nodebus 771,0.4,n,SFH,True,0.95,1.05,True,91720
82,10.881366497818277,49.14464768912665,,POINT (10.881366497818277 49.14464768912665),2,Consumer Nodebus 773,0.4,n,SFH,True,0.95,1.05,True,91720
83,10.8799737110561,49.144791800795936,,POINT (10.8799737110561 49.144791800795936),2,Consumer Nodebus 775,0.4,n,SFH,True,0.95,1.05,True,91720
84,10.879313151702672,49.14466571005124,,POINT (10.879313151702672 49.14466571005124),2,Consumer Nodebus 777,0.4,n,SFH,True,0.95,1.05,True,91720
85,10.880277319392851,49.144711735784654,,POINT (10.880277319392851 49.144711735784654),2,Consumer Nodebus 779,0.4,n,SFH,True,0.95,1.05,True,91720
86,10.880012699368047,49.144450126244244,,POINT (10.880012699368047 49.144450126244244),2,Consumer Nodebus 782,0.4,n,SFH,True,0.95,1.05,True,91720
87,10.879927391280976,49.144524923866186,,POINT (10.879927391280976 49.144524923866186),2,Consumer Nodebus 784,0.4,n,SFH,True,0.95,1.05,True,91720
88,10.880179754548795,49.144762793202595,,POINT (10.880179754548795 49.144762793202595),2,Consumer Nodebus 786,0.4,n,SFH,True,0.95,1.05,True,91720
89,10.880354234728745,49.144202894067604,,POINT (10.880354234728745 49.144202894067604),2,Consumer Nodebus 788,0.4,n,SFH,True,0.95,1.05,True,91720
90,10.880163350722993,49.14511929141226,,POINT (10.880163350722993 49.14511929141226),2,Consumer Nodebus 790,0.4,n,SFH,True,0.95,1.05,True,91720
91,10.878548200011494,49.14605419337991,,POINT (10.878548200011494 49.14605419337991),2,Consumer Nodebus 1004,0.4,n,SFH,True,0.95,1.05,True,91720
92,10.879096699999689,49.1453298433541,,POINT (10.879096699999689 49.1453298433541),2,Consumer Nodebus 1016,0.4,n,SFH,True,0.95,1.05,True,91720
93,10.879026994807228,49.145533744003686,,POINT (10.879026994807228 49.145533744003686),2,Consumer Nodebus 1017,0.4,n,SFH,True,0.95,1.05,True,91720
94,10.87885099853397,49.145507203483376,,POINT (10.87885099853397 49.145507203483376),2,Consumer Nodebus 1018,0.4,n,SFH,True,0.95,1.05,True,91720
95,10.879149149985851,49.14501739335164,,POINT (10.879149149985851 49.14501739335164),2,Consumer Nodebus 1019,0.4,n,SFH,True,0.95,1.05,True,91720
96,10.879562427442512,49.14514209682455,,POINT (10.879562427442512 49.14514209682455),2,Consumer Nodebus 1021,0.4,n,SFH,True,0.95,1.05,True,91720
97,10.878395316153776,49.144879576179775,,POINT (10.878395316153776 49.144879576179775),2,Consumer Nodebus 1024,0.4,n,SFH,True,0.95,1.05,True,91720
98,10.878780100002595,49.14482529336352,,POINT (10.878780100002595 49.14482529336352),2,Consumer Nodebus 1026,0.4,n,SFH,True,0.95,1.05,True,91720
99,10.87997657533923,49.14434750480129,,POINT (10.87997657533923 49.14434750480129),2,Consumer Nodebus 1258,0.4,n,SFH,True,0.95,1.05,True,91720
100,10.881039540178838,49.14529334487759,,POINT (10.881039540178838 49.14529334487759),2,Consumer Nodebus 1645,0.4,n,SFH,True,0.95,1.05,True,91720
101,10.879694013538769,49.144842062700945,,POINT (10.879694013538769 49.144842062700945),2,Consumer Nodebus 1683,0.4,n,SFH,True,0.95,1.05,True,91720
102,10.879458797957897,49.14499822570568,,POINT (10.879458797957897 49.14499822570568),2,Consumer Nodebus 1726,0.4,n,SFH,True,0.95,1.05,True,91720
103,10.878879870378933,49.14504111263233,,POINT (10.878879870378933 49.14504111263233),2,Consumer Nodebus 1744,0.4,n,SFH,True,0.95,1.05,True,91720
104,10.878374408979338,49.145192772479945,,POINT (10.878374408979338 49.145192772479945),2,Consumer Nodebus 1746,0.4,n,SFH,True,0.95,1.05,True,91720
105,10.878609621953503,49.14483497950276,,POINT (10.878609621953503 49.14483497950276),2,Consumer Nodebus 1796,0.4,n,SFH,True,0.95,1.05,True,91720
106,10.87921947675532,49.14511302202803,,POINT (10.87921947675532 49.14511302202803),2,Consumer Nodebus 1836,0.4,n,SFH,True,0.95,1.05,True,91720
107,10.8781502940755,49.144877569049044,,POINT (10.8781502940755 49.144877569049044),2,Consumer Nodebus 1889,0.4,n,SFH,True,0.95,1.05,True,91720
108,10.882213535172902,49.14401583583952,,POINT (10.882213535172902 49.14401583583952),2,Consumer Nodebus 1899,0.4,n,SFH,True,0.95,1.05,True,91720
109,10.878848670594659,49.14466897269152,,POINT (10.878848670594659 49.14466897269152),2,Consumer Nodebus 1901,0.4,n,SFH,True,0.95,1.05,True,91720
110,10.879087015607954,49.14469061358797,,POINT (10.879087015607954 49.14469061358797),2,Consumer Nodebus 1903,0.4,n,SFH,True,0.95,1.05,True,91720
111,10.882571640428115,49.1457963668682,,POINT (10.882571640428115 49.1457963668682),2,Consumer Nodebus 1934,0.4,n,SFH,True,0.95,1.05,True,91720
112,10.881968306761877,49.145027975461616,,POINT (10.881968306761877 49.145027975461616),2,Consumer Nodebus 1936,0.4,n,SFH,True,0.95,1.05,True,91720
113,10.881951446565214,49.14485686350302,,POINT (10.881951446565214 49.14485686350302),2,Consumer Nodebus 1938,0.4,n,SFH,True,0.95,1.05,True,91720
114,10.880387095198985,49.1443213930324,,POINT (10.880387095198985 49.1443213930324),2,Consumer Nodebus 1964,0.4,n,TH,True,0.95,1.05,True,91720
115,10.880923800357953,49.1446624670736,,POINT (10.880923800357953 49.1446624670736),2,Consumer Nodebus 2005,0.4,n,TH,True,0.95,1.05,True,91720
116,10.880719961772163,49.1447081685564,,POINT (10.880719961772163 49.1447081685564),2,Consumer Nodebus 2007,0.4,n,TH,True,0.95,1.05,True,91720
117,10.880718291915732,49.144817553263,,POINT (10.880718291915732 49.144817553263),2,Consumer Nodebus 2009,0.4,n,TH,True,0.95,1.05,True,91720
118,10.880506899903502,49.14466884336688,,POINT (10.880506899903502 49.14466884336688),2,Consumer Nodebus 2011,0.4,n,TH,True,0.95,1.05,True,91720
119,10.880937318336484,49.144840941514445,,POINT (10.880937318336484 49.144840941514445),2,Consumer Nodebus 2013,0.4,n,TH,True,0.95,1.05,True,91720
120,10.88094082822259,49.144556318208174,,POINT (10.88094082822259 49.144556318208174),2,Consumer Nodebus 2015,0.4,n,TH,True,0.95,1.05,True,91720
121,10.880640138841743,49.14490747433528,,POINT (10.880640138841743 49.14490747433528),2,Consumer Nodebus 2017,0.4,n,TH,True,0.95,1.05,True,91720
122,10.880278631335468,49.14444015851841,,POINT (10.880278631335468 49.14444015851841),2,Consumer Nodebus 2019,0.4,n,TH,True,0.95,1.05,True,91720
123,10.880514154281705,49.14435248485923,,POINT (10.880514154281705 49.14435248485923),2,Consumer Nodebus 2021,0.4,n,TH,True,0.95,1.05,True,91720
124,10.880480923716755,49.14442451169701,,POINT (10.880480923716755 49.14442451169701),2,Consumer Nodebus 2023,0.4,n,TH,True,0.95,1.05,True,91720
125,10.881103884041593,49.144271189076626,,POINT (10.881103884041593 49.144271189076626),2,Consumer Nodebus 2177,0.4,n,MFH,True,0.95,1.05,True,91720
126,10.880788881158978,49.14417792695569,,POINT (10.880788881158978 49.14417792695569),2,Consumer Nodebus 2179,0.4,n,MFH,True,0.95,1.05,True,91720
127,10.88069174882798,49.14501364868644,,POINT (10.88069174882798 49.14501364868644),2,Consumer Nodebus 2215,0.4,n,MFH,True,0.95,1.05,True,91720
128,10.880473977654978,49.14492720054621,,POINT (10.880473977654978 49.14492720054621),2,Consumer Nodebus 2217,0.4,n,MFH,True,0.95,1.05,True,91720
129,10.881449194722618,49.14405500123748,,POINT (10.881449194722618 49.14405500123748),2,Consumer Nodebus 2232,0.4,n,Public,True,0.95,1.05,True,91720
0,10.886826282999243,49.14687219828299,,POINT (10.886826282999243 49.14687219828299),3,LVbus 1,0.4,n,,True,0.95,1.05,False,91720
1,10.886826282999243,49.14702219828299,,POINT (10.886826282999243 49.14702219828299),3,MVbus 1,20.0,n,,True,0.95,1.05,False,91720
2,10.886826282999243,49.14687219828299,,POINT (10.886826282999243 49.14687219828299),3,Connection Nodebus 2244,0.4,n,,True,0.95,1.05,False,91720
3,10.886550623666635,49.14696792061861,,POINT (10.886550623666635 49.14696792061861),3,Connection Nodebus 2245,0.4,n,,True,0.95,1.05,False,91720
4,10.886519052756364,49.146928744523116,,POINT (10.886519052756364 49.146928744523116),3,Connection Nodebus 674,0.4,n,,True,0.95,1.05,False,91720
5,10.886504112245053,49.14691020493437,,POINT (10.886504112245053 49.14691020493437),3,Connection Nodebus 1191,0.4,n,,True,0.95,1.05,False,91720
6,10.886499882385131,49.14690495612421,,POINT (10.886499882385131 49.14690495612421),3,Connection Nodebus 1257,0.4,n,,True,0.95,1.05,False,91720
7,10.88669348728301,49.14713182625733,,POINT (10.88669348728301 49.14713182625733),3,Connection Nodebus 1670,0.4,n,,True,0.95,1.05,False,91720
8,10.886436526614268,49.14682633813772,,POINT (10.886436526614268 49.14682633813772),3,Connection Nodebus 664,0.4,n,,True,0.95,1.05,False,91720
9,10.886705898480475,49.14726760076046,,POINT (10.886705898480475 49.14726760076046),3,Connection Nodebus 1982,0.4,n,,True,0.95,1.05,False,91720
10,10.886716248576422,49.14735374407206,,POINT (10.886716248576422 49.14735374407206),3,Connection Nodebus 1992,0.4,n,,True,0.95,1.05,False,91720
11,10.8867286568397,49.14739468905493,,POINT (10.8867286568397 49.14739468905493),3,Connection Nodebus 638,0.4,n,,True,0.95,1.05,False,91720
12,10.886744998462362,49.147448613290365,,POINT (10.886744998462362 49.147448613290365),3,Connection Nodebus 1990,0.4,n,,True,0.95,1.05,False,91720
13,10.886133067374168,49.146574283833424,,POINT (10.886133067374168 49.146574283833424),3,Connection Nodebus 676,0.4,n,,True,0.95,1.05,False,91720
14,10.886490044545138,49.146884317012834,,POINT (10.886490044545138 49.146884317012834),3,Connection Nodebus 662,0.4,n,,True,0.95,1.05,False,91720
15,10.886773061660163,49.147554979564404,,POINT (10.886773061660163 49.147554979564404),3,Connection Nodebus 634,0.4,n,,True,0.95,1.05,False,91720
16,10.886774267145912,49.14755980993852,,POINT (10.886774267145912 49.14755980993852),3,Connection Nodebus 666,0.4,n,,True,0.95,1.05,False,91720
17,10.885852646479918,49.146477924377,,POINT (10.885852646479918 49.146477924377),3,Connection Nodebus 670,0.4,n,,True,0.95,1.05,False,91720
18,10.886217728172785,49.146637199692506,,POINT (10.886217728172785 49.146637199692506),3,Connection Nodebus 684,0.4,n,,True,0.95,1.05,False,91720
19,10.886157650721275,49.14660342830628,,POINT (10.886157650721275 49.14660342830628),3,Connection Nodebus 680,0.4,n,,True,0.95,1.05,False,91720
20,10.88704071322505,49.14771840140719,,POINT (10.88704071322505 49.14771840140719),3,Connection Nodebus 654,0.4,n,,True,0.95,1.05,False,91720
21,10.886123605429567,49.146584290363826,,POINT (10.886123605429567 49.146584290363826),3,Connection Nodebus 682,0.4,n,,True,0.95,1.05,False,91720
22,10.886635599999998,49.147815396673195,,POINT (10.886635599999998 49.147815396673195),3,Connection Nodebus 211,0.4,n,,True,0.95,1.05,False,91720
23,10.8860811,49.146560396672804,,POINT (10.8860811 49.146560396672804),3,Connection Nodebus 658,0.4,n,,True,0.95,1.05,False,91720
24,10.887255327309944,49.14767543673356,,POINT (10.887255327309944 49.14767543673356),3,Connection Nodebus 642,0.4,n,,True,0.95,1.05,False,91720
25,10.887198949398325,49.14768219326305,,POINT (10.887198949398325 49.14768219326305),3,Connection Nodebus 656,0.4,n,,True,0.95,1.05,False,91720
26,10.887778292867448,49.14770421048738,,POINT (10.887778292867448 49.14770421048738),3,Connection Nodebus 1590,0.4,n,,True,0.95,1.05,False,91720
27,10.885395412697912,49.146182994300425,,POINT (10.885395412697912 49.146182994300425),3,Connection Nodebus 678,0.4,n,,True,0.95,1.05,False,91720
28,10.887539699999998,49.147825596673165,,POINT (10.887539699999998 49.147825596673165),3,Connection Nodebus 646,0.4,n,,True,0.95,1.05,False,91720
29,10.88791803772369,49.14776176613112,,POINT (10.88791803772369 49.14776176613112),3,Connection Nodebus 640,0.4,n,,True,0.95,1.05,False,91720
30,10.88573494505149,49.14643943825026,,POINT (10.88573494505149 49.14643943825026),3,Connection Nodebus 660,0.4,n,,True,0.95,1.05,False,91720
31,10.887372524927576,49.147901769002,,POINT (10.887372524927576 49.147901769002),3,Connection Nodebus 1721,0.4,n,,True,0.95,1.05,False,91720
32,10.885332519162,49.14633903514489,,POINT (10.885332519162 49.14633903514489),3,Connection Nodebus 1695,0.4,n,,True,0.95,1.05,False,91720
33,10.888108038626159,49.14784001984897,,POINT (10.888108038626159 49.14784001984897),3,Connection Nodebus 651,0.4,n,,True,0.95,1.05,False,91720
34,10.88533705621934,49.146468173049634,,POINT (10.88533705621934 49.146468173049634),3,Connection Nodebus 668,0.4,n,,True,0.95,1.05,False,91720
35,10.885049448349825,49.14591086041327,,POINT (10.885049448349825 49.14591086041327),3,Connection Nodebus 711,0.4,n,,True,0.95,1.05,False,91720
36,10.885220265559452,49.14653718431104,,POINT (10.885220265559452 49.14653718431104),3,Connection Nodebus 1884,0.4,n,,True,0.95,1.05,False,91720
37,10.884931967817753,49.145861628463436,,POINT (10.884931967817753 49.145861628463436),3,Connection Nodebus 1741,0.4,n,,True,0.95,1.05,False,91720
38,10.885389605240722,49.145932497912405,,POINT (10.885389605240722 49.145932497912405),3,Connection Nodebus 672,0.4,n,,True,0.95,1.05,False,91720
39,10.884888046145564,49.14584322238155,,POINT (10.884888046145564 49.14584322238155),3,Connection Nodebus 686,0.4,n,,True,0.95,1.05,False,91720
40,10.884862642826532,49.14583257669862,,POINT (10.884862642826532 49.14583257669862),3,Connection Nodebus 1996,0.4,n,,True,0.95,1.05,False,91720
41,10.88484560814648,49.14582543802707,,POINT (10.88484560814648 49.14582543802707),3,Connection Nodebus 1998,0.4,n,,True,0.95,1.05,False,91720
42,10.884827005312342,49.14581764218858,,POINT (10.884827005312342 49.14581764218858),3,Connection Nodebus 1994,0.4,n,,True,0.95,1.05,False,91720
43,10.885010739596437,49.146592957136775,,POINT (10.885010739596437 49.146592957136775),3,Connection Nodebus 1880,0.4,n,,True,0.95,1.05,False,91720
44,10.885663583238562,49.14590086475488,,POINT (10.885663583238562 49.14590086475488),3,Connection Nodebus 693,0.4,n,,True,0.95,1.05,False,91720
45,10.884642247144992,49.14574021578837,,POINT (10.884642247144992 49.14574021578837),3,Connection Nodebus 1566,0.4,n,,True,0.95,1.05,False,91720
46,10.884529729408845,49.145689606995326,,POINT (10.884529729408845 49.145689606995326),3,Connection Nodebus 699,0.4,n,,True,0.95,1.05,False,91720
47,10.884495130858427,49.145673898363256,,POINT (10.884495130858427 49.145673898363256),3,Connection Nodebus 701,0.4,n,,True,0.95,1.05,False,91720
48,10.885926921676697,49.1458865315478,,POINT (10.885926921676697 49.1458865315478),3,Connection Nodebus 1986,0.4,n,,True,0.95,1.05,False,91720
49,10.884449087999267,49.14565299368819,,POINT (10.884449087999267 49.14565299368819),3,Connection Nodebus 707,0.4,n,,True,0.95,1.05,False,91720
50,10.885956860888106,49.145886171502816,,POINT (10.885956860888106 49.145886171502816),3,Connection Nodebus 695,0.4,n,,True,0.95,1.05,False,91720
51,10.884635248751446,49.146649635484266,,POINT (10.884635248751446 49.146649635484266),3,Connection Nodebus 1813,0.4,n,,True,0.95,1.05,False,91720
52,10.884408870785183,49.14563473397978,,POINT (10.884408870785183 49.14563473397978),3,Connection Nodebus 713,0.4,n,,True,0.95,1.05,False,91720
53,10.88614453571585,49.145883914367985,,POINT (10.88614453571585 49.145883914367985),3,Connection Nodebus 1984,0.4,n,,True,0.95,1.05,False,91720
54,10.884222997103134,49.1455503419093,,POINT (10.884222997103134 49.1455503419093),3,Connection Nodebus 697,0.4,n,,True,0.95,1.05,False,91720
55,10.8862690448658,49.14588132002244,,POINT (10.8862690448658 49.14588132002244),3,Connection Nodebus 1988,0.4,n,,True,0.95,1.05,False,91720
